belt_type,n_start,n_end,length,threshold,window,need
FRACTURE_BELT_TC,72724,72899,176,20,50,10
FRACTURE_BELT_TC,72952,73015,64,20,50,10
FRACTURE_BELT_TC,73020,73447,428,20,50,10
FRACTURE_BELT_TC,73470,73549,80,20,50,10
FRACTURE_BELT_TC,73600,73697,98,20,50,10
FRACTURE_BELT_TC,73732,74071,340,20,50,10
FRACTURE_BELT_TC,74104,74159,56,20,50,10
FRACTURE_BELT_TC,74320,74407,88,20,50,10
FRACTURE_BELT_TC,74442,74567,126,20,50,10
FRACTURE_BELT_TC,74580,74677,98,20,50,10
FRACTURE_BELT_TC,74758,74855,98,20,50,10
FRACTURE_BELT_TC,74898,75169,272,20,50,10
FRACTURE_BELT_TC,75192,75391,200,20,50,10
FRACTURE_BELT_TC,75394,75505,112,20,50,10
FRACTURE_BELT_TC,75582,75679,98,20,50,10
FRACTURE_BELT_TC,75714,75775,62,20,50,10
FRACTURE_BELT_TC,75790,75971,182,20,50,10
FRACTURE_BELT_TC,76018,76099,82,20,50,10
FRACTURE_BELT_TC,76140,76237,98,20,50,10
FRACTURE_BELT_TC,76252,76375,124,20,50,10
FRACTURE_BELT_TC,76380,76811,432,20,50,10
FRACTURE_BELT_TC,76828,76945,118,20,50,10
FRACTURE_BELT_TC,77022,77267,246,20,50,10
FRACTURE_BELT_TC,77272,77341,70,20,50,10
FRACTURE_BELT_TC,77400,77491,92,20,50,10
FRACTURE_BELT_TC,77584,77705,122,20,50,10
FRACTURE_BELT_TC,77788,78151,364,20,50,10
FRACTURE_BELT_TC,78222,78521,300,20,50,10
FRACTURE_BELT_TC,78552,78787,236,20,50,10
FRACTURE_BELT_TC,78798,78865,68,20,50,10
FRACTURE_BELT_TC,78894,79021,128,20,50,10
FRACTURE_BELT_TC,79032,79157,126,20,50,10
FRACTURE_BELT_TC,79168,79261,94,20,50,10
FRACTURE_BELT_TC,79438,79555,118,20,50,10
FRACTURE_BELT_TC,79600,79685,86,20,50,10
FRACTURE_BELT_TC,79692,79811,120,20,50,10
FRACTURE_BELT_TC,79872,80137,266,20,50,10
FRACTURE_BELT_TC,80254,80341,88,20,50,10
FRACTURE_BELT_TC,80364,80617,254,20,50,10
FRACTURE_BELT_TC,80704,80759,56,20,50,10
FRACTURE_BELT_TC,80788,80927,140,20,50,10
FRACTURE_BELT_TC,80938,80987,50,20,50,10
FRACTURE_BELT_TC,81072,81175,104,20,50,10
FRACTURE_BELT_TC,81198,81317,120,20,50,10
FRACTURE_BELT_TC,81378,81541,164,20,50,10
FRACTURE_BELT_TC,81558,81629,72,20,50,10
FRACTURE_BELT_TC,81672,81905,234,20,50,10
FRACTURE_BELT_TC,81952,82007,56,20,50,10
FRACTURE_BELT_TC,82038,82181,144,20,50,10
FRACTURE_BELT_TC,82234,82465,232,20,50,10
FRACTURE_BELT_TC,82498,82591,94,20,50,10
FRACTURE_BELT_TC,82632,82751,120,20,50,10
FRACTURE_BELT_TC,82818,83069,252,20,50,10
FRACTURE_BELT_TC,83074,83227,154,20,50,10
FRACTURE_BELT_TC,83260,83419,160,20,50,10
FRACTURE_BELT_TC,83464,83575,112,20,50,10
FRACTURE_BELT_TC,83620,84049,430,20,50,10
FRACTURE_BELT_TC,84058,84131,74,20,50,10
FRACTURE_BELT_TC,84144,84329,186,20,50,10
FRACTURE_BELT_TC,84348,84401,54,20,50,10
FRACTURE_BELT_TC,84514,84661,148,20,50,10
FRACTURE_BELT_TC,84694,84971,278,20,50,10
FRACTURE_BELT_TC,85024,85117,94,20,50,10
FRACTURE_BELT_TC,85228,85349,122,20,50,10
FRACTURE_BELT_TC,85360,85591,232,20,50,10
FRACTURE_BELT_TC,85678,85817,140,20,50,10
FRACTURE_BELT_TC,85830,86269,440,20,50,10
FRACTURE_BELT_TC,86298,86369,72,20,50,10
FRACTURE_BELT_TC,86454,86947,494,20,50,10
FRACTURE_BELT_TC,87004,87101,98,20,50,10
FRACTURE_BELT_TC,87118,87427,310,20,50,10
FRACTURE_BELT_TC,87438,87511,74,20,50,10
FRACTURE_BELT_TC,87660,87899,240,20,50,10
FRACTURE_BELT_TC,87904,87985,82,20,50,10
FRACTURE_BELT_TC,88008,88751,744,20,50,10
FRACTURE_BELT_TC,88828,88889,62,20,50,10
FRACTURE_BELT_TC,88938,89015,78,20,50,10
FRACTURE_BELT_TC,89050,89107,58,20,50,10
FRACTURE_BELT_TC,89122,89227,106,20,50,10
FRACTURE_BELT_TC,89230,89395,166,20,50,10
FRACTURE_BELT_TC,89440,89521,82,20,50,10
FRACTURE_BELT_TC,89538,89591,54,20,50,10
FRACTURE_BELT_TC,89668,89765,98,20,50,10
FRACTURE_BELT_TC,89904,89959,56,20,50,10
FRACTURE_BELT_TC,90012,90077,66,20,50,10
FRACTURE_BELT_TC,90082,90191,110,20,50,10
FRACTURE_BELT_TC,90274,90379,106,20,50,10
FRACTURE_BELT_TC,90402,90497,96,20,50,10
FRACTURE_BELT_TC,90504,90617,114,20,50,10
FRACTURE_BELT_TC,90642,90839,198,20,50,10
FRACTURE_BELT_TC,90894,90989,96,20,50,10
FRACTURE_BELT_TC,91002,91135,134,20,50,10
FRACTURE_BELT_TC,91164,91225,62,20,50,10
FRACTURE_BELT_TC,91230,91397,168,20,50,10
FRACTURE_BELT_TC,91470,91567,98,20,50,10
FRACTURE_BELT_TC,91578,91787,210,20,50,10
FRACTURE_BELT_TC,91804,91949,146,20,50,10
FRACTURE_BELT_TC,91962,92087,126,20,50,10
FRACTURE_BELT_TC,92100,92207,108,20,50,10
FRACTURE_BELT_TC,92254,92311,58,20,50,10
FRACTURE_BELT_TC,92404,92557,154,20,50,10
FRACTURE_BELT_TC,92562,92639,78,20,50,10
FRACTURE_BELT_TC,92700,92797,98,20,50,10
FRACTURE_BELT_TC,92838,93065,228,20,50,10
FRACTURE_BELT_TC,93160,93241,82,20,50,10
FRACTURE_BELT_TC,93318,93485,168,20,50,10
FRACTURE_BELT_TC,93582,93901,320,20,50,10
FRACTURE_BELT_TC,93972,94405,434,20,50,10
FRACTURE_BELT_TC,94450,94537,88,20,50,10
FRACTURE_BELT_TC,94594,94817,224,20,50,10
FRACTURE_BELT_TC,94852,94979,128,20,50,10
FRACTURE_BELT_TC,95092,95167,76,20,50,10
FRACTURE_BELT_TC,95260,95399,140,20,50,10
FRACTURE_BELT_TC,95470,95551,82,20,50,10
FRACTURE_BELT_TC,95560,95719,160,20,50,10
FRACTURE_BELT_TC,95790,95879,90,20,50,10
FRACTURE_BELT_TC,95892,96175,284,20,50,10
FRACTURE_BELT_TC,96202,96457,256,20,50,10
FRACTURE_BELT_TC,96484,96757,274,20,50,10
FRACTURE_BELT_TC,96790,96887,98,20,50,10
FRACTURE_BELT_TC,96900,96997,98,20,50,10
FRACTURE_BELT_TC,97008,97139,132,20,50,10
FRACTURE_BELT_TC,97168,97361,194,20,50,10
FRACTURE_BELT_TC,97372,97525,154,20,50,10
FRACTURE_BELT_TC,97584,97799,216,20,50,10
FRACTURE_BELT_TC,97864,98401,538,20,50,10
FRACTURE_BELT_TC,98464,98875,412,20,50,10
FRACTURE_BELT_TC,99000,99115,116,20,50,10
FRACTURE_BELT_TC,99144,99227,84,20,50,10
FRACTURE_BELT_TC,99238,99695,458,20,50,10
FRACTURE_BELT_TC,99748,99827,80,20,50,10
FRACTURE_BELT_TC,99840,100175,336,20,50,10
FRACTURE_BELT_TC,100182,100289,108,20,50,10
FRACTURE_BELT_TC,100300,100469,170,20,50,10
FRACTURE_BELT_TC,100522,101117,596,20,50,10
FRACTURE_BELT_TC,101200,101291,92,20,50,10
FRACTURE_BELT_TC,101344,101491,148,20,50,10
FRACTURE_BELT_TC,101530,101705,176,20,50,10
FRACTURE_BELT_TC,101818,101999,182,20,50,10
FRACTURE_BELT_TC,102094,102179,86,20,50,10
FRACTURE_BELT_TC,102208,102497,290,20,50,10
FRACTURE_BELT_TC,102568,103387,820,20,50,10
FRACTURE_BELT_TC,103414,103535,122,20,50,10
FRACTURE_BELT_TC,103584,103975,392,20,50,10
FRACTURE_BELT_TC,104152,104267,116,20,50,10
FRACTURE_BELT_TC,104292,104545,254,20,50,10
FRACTURE_BELT_TC,104554,104665,112,20,50,10
FRACTURE_BELT_TC,104764,104869,106,20,50,10
FRACTURE_BELT_TC,104878,105239,362,20,50,10
FRACTURE_BELT_TC,105244,105337,94,20,50,10
FRACTURE_BELT_TC,105372,105511,140,20,50,10
FRACTURE_BELT_TC,105528,105905,378,20,50,10
FRACTURE_BELT_TC,105972,106289,318,20,50,10
FRACTURE_BELT_TC,106380,106447,68,20,50,10
FRACTURE_BELT_TC,106450,106607,158,20,50,10
FRACTURE_BELT_TC,106770,106865,96,20,50,10
FRACTURE_BELT_TC,106878,107059,182,20,50,10
FRACTURE_BELT_TC,107098,107345,248,20,50,10
FRACTURE_BELT_TC,107350,107717,368,20,50,10
FRACTURE_BELT_TC,107770,107819,50,20,50,10
FRACTURE_BELT_TC,107862,108007,146,20,50,10
FRACTURE_BELT_TC,108018,108115,98,20,50,10
FRACTURE_BELT_TC,108132,108197,66,20,50,10
FRACTURE_BELT_TC,108288,108887,600,20,50,10
FRACTURE_BELT_TC,108970,109349,380,20,50,10
FRACTURE_BELT_TC,109362,109441,80,20,50,10
FRACTURE_BELT_TC,109464,109607,144,20,50,10
FRACTURE_BELT_TC,109630,109825,196,20,50,10
FRACTURE_BELT_TC,109902,110449,548,20,50,10
FRACTURE_BELT_TC,110470,110555,86,20,50,10
FRACTURE_BELT_TC,110610,110885,276,20,50,10
FRACTURE_BELT_TC,111028,111125,98,20,50,10
FRACTURE_BELT_TC,111130,111329,200,20,50,10
FRACTURE_BELT_TC,111340,111499,160,20,50,10
FRACTURE_BELT_TC,111514,111767,254,20,50,10
FRACTURE_BELT_TC,111802,112075,274,20,50,10
FRACTURE_BELT_TC,112092,112219,128,20,50,10
FRACTURE_BELT_TC,112330,112579,250,20,50,10
FRACTURE_BELT_TC,112590,112997,408,20,50,10
FRACTURE_BELT_TC,113202,113339,138,20,50,10
FRACTURE_BELT_TC,113352,113719,368,20,50,10
FRACTURE_BELT_TC,113782,113911,130,20,50,10
FRACTURE_BELT_TC,113958,114055,98,20,50,10
FRACTURE_BELT_TC,114060,114187,128,20,50,10
FRACTURE_BELT_TC,114202,114655,454,20,50,10
FRACTURE_BELT_TC,114672,114755,84,20,50,10
FRACTURE_BELT_TC,114804,114997,194,20,50,10
FRACTURE_BELT_TC,115032,115277,246,20,50,10
FRACTURE_BELT_TC,115344,115607,264,20,50,10
FRACTURE_BELT_TC,115620,115747,128,20,50,10
FRACTURE_BELT_TC,115894,116071,178,20,50,10
FRACTURE_BELT_TC,116104,116267,164,20,50,10
FRACTURE_BELT_TC,116274,116455,182,20,50,10
FRACTURE_BELT_TC,116464,116987,524,20,50,10
FRACTURE_BELT_TC,117102,117199,98,20,50,10
FRACTURE_BELT_TC,117252,117509,258,20,50,10
FRACTURE_BELT_TC,117538,117755,218,20,50,10
FRACTURE_BELT_TC,117814,118151,338,20,50,10
FRACTURE_BELT_TC,118158,118427,270,20,50,10
FRACTURE_BELT_TC,118438,118685,248,20,50,10
FRACTURE_BELT_TC,118714,118889,176,20,50,10
FRACTURE_BELT_TC,118912,119047,136,20,50,10
FRACTURE_BELT_TC,119094,119161,68,20,50,10
FRACTURE_BELT_TC,119164,119641,478,20,50,10
FRACTURE_BELT_TC,119718,119809,92,20,50,10
FRACTURE_BELT_TC,119830,119941,112,20,50,10
FRACTURE_BELT_TC,119982,120395,414,20,50,10
FRACTURE_BELT_TC,120402,120569,168,20,50,10
FRACTURE_BELT_TC,120580,120647,68,20,50,10
FRACTURE_BELT_TC,120744,120829,86,20,50,10
FRACTURE_BELT_TC,120922,121009,88,20,50,10
FRACTURE_BELT_TC,121062,121289,228,20,50,10
FRACTURE_BELT_TC,121368,121529,162,20,50,10
FRACTURE_BELT_TC,121630,121909,280,20,50,10
FRACTURE_BELT_TC,121932,122017,86,20,50,10
FRACTURE_BELT_TC,122088,122201,114,20,50,10
FRACTURE_BELT_TC,122212,122281,70,20,50,10
FRACTURE_BELT_TC,122310,122507,198,20,50,10
FRACTURE_BELT_TC,122532,122585,54,20,50,10
FRACTURE_BELT_TC,122610,122857,248,20,50,10
FRACTURE_BELT_TC,122874,123397,524,20,50,10
FRACTURE_BELT_TC,123420,123727,308,20,50,10
FRACTURE_BELT_TC,123730,123931,202,20,50,10
FRACTURE_BELT_TC,123990,124141,152,20,50,10
FRACTURE_BELT_TC,124168,124217,50,20,50,10
FRACTURE_BELT_TC,124234,124307,74,20,50,10
FRACTURE_BELT_TC,124330,124451,122,20,50,10
FRACTURE_BELT_TC,124470,124759,290,20,50,10
FRACTURE_BELT_TC,124792,124979,188,20,50,10
FRACTURE_BELT_TC,124984,125099,116,20,50,10
FRACTURE_BELT_TC,125112,125207,96,20,50,10
FRACTURE_BELT_TC,125278,125647,370,20,50,10
FRACTURE_BELT_TC,125722,125917,196,20,50,10
FRACTURE_BELT_TC,125932,126329,398,20,50,10
FRACTURE_BELT_TC,126340,126479,140,20,50,10
FRACTURE_BELT_TC,126520,126709,190,20,50,10
FRACTURE_BELT_TC,126750,127247,498,20,50,10
FRACTURE_BELT_TC,127300,127375,76,20,50,10
FRACTURE_BELT_TC,127378,127601,224,20,50,10
FRACTURE_BELT_TC,127720,127817,98,20,50,10
FRACTURE_BELT_TC,127854,128017,164,20,50,10
FRACTURE_BELT_TC,128022,128179,158,20,50,10
FRACTURE_BELT_TC,128230,128311,82,20,50,10
FRACTURE_BELT_TC,128320,128455,136,20,50,10
FRACTURE_BELT_TC,128494,128831,338,20,50,10
FRACTURE_BELT_TC,128848,128965,118,20,50,10
FRACTURE_BELT_TC,129042,129215,174,20,50,10
FRACTURE_BELT_TC,129268,129475,208,20,50,10
FRACTURE_BELT_TC,129634,129745,112,20,50,10
FRACTURE_BELT_TC,129760,130067,308,20,50,10
FRACTURE_BELT_TC,130090,130261,172,20,50,10
FRACTURE_BELT_TC,130264,130469,206,20,50,10
FRACTURE_BELT_TC,130534,130639,106,20,50,10
FRACTURE_BELT_TC,130660,130807,148,20,50,10
FRACTURE_BELT_TC,130860,131287,428,20,50,10
FRACTURE_BELT_TC,131350,131447,98,20,50,10
FRACTURE_BELT_TC,131454,131765,312,20,50,10
FRACTURE_BELT_TC,131794,131899,106,20,50,10
FRACTURE_BELT_TC,131934,132251,318,20,50,10
FRACTURE_BELT_TC,132268,132365,98,20,50,10
FRACTURE_BELT_TC,132448,132511,64,20,50,10
FRACTURE_BELT_TC,132520,132619,100,20,50,10
FRACTURE_BELT_TC,132634,132689,56,20,50,10
FRACTURE_BELT_TC,132730,132847,118,20,50,10
FRACTURE_BELT_TC,132858,132965,108,20,50,10
FRACTURE_BELT_TC,132982,133079,98,20,50,10
FRACTURE_BELT_TC,133092,133229,138,20,50,10
FRACTURE_BELT_TC,133290,133505,216,20,50,10
FRACTURE_BELT_TC,133512,134071,560,20,50,10
FRACTURE_BELT_TC,134082,134251,170,20,50,10
FRACTURE_BELT_TC,134340,134675,336,20,50,10
FRACTURE_BELT_TC,134688,134911,224,20,50,10
FRACTURE_BELT_TC,134928,135175,248,20,50,10
FRACTURE_BELT_TC,135180,135341,162,20,50,10
FRACTURE_BELT_TC,135358,135427,70,20,50,10
FRACTURE_BELT_TC,135468,135587,120,20,50,10
FRACTURE_BELT_TC,135642,135875,234,20,50,10
FRACTURE_BELT_TC,135894,136189,296,20,50,10
FRACTURE_BELT_TC,136210,136315,106,20,50,10
FRACTURE_BELT_TC,136540,136729,190,20,50,10
FRACTURE_BELT_TC,136744,136969,226,20,50,10
FRACTURE_BELT_TC,137002,137177,176,20,50,10
FRACTURE_BELT_TC,137194,137359,166,20,50,10
FRACTURE_BELT_TC,137490,138079,590,20,50,10
FRACTURE_BELT_TC,138084,138391,308,20,50,10
FRACTURE_BELT_TC,138508,138569,62,20,50,10
FRACTURE_BELT_TC,138610,138895,286,20,50,10
FRACTURE_BELT_TC,138930,139301,372,20,50,10
FRACTURE_BELT_TC,139450,139727,278,20,50,10
FRACTURE_BELT_TC,139768,139925,158,20,50,10
FRACTURE_BELT_TC,139990,140161,172,20,50,10
FRACTURE_BELT_TC,140202,140395,194,20,50,10
FRACTURE_BELT_TC,140458,140609,152,20,50,10
FRACTURE_BELT_TC,140664,140761,98,20,50,10
FRACTURE_BELT_TC,140800,140897,98,20,50,10
FRACTURE_BELT_TC,140904,141061,158,20,50,10
FRACTURE_BELT_TC,141088,141221,134,20,50,10
FRACTURE_BELT_TC,141280,141611,332,20,50,10
FRACTURE_BELT_TC,141700,141781,82,20,50,10
FRACTURE_BELT_TC,141808,142045,238,20,50,10
FRACTURE_BELT_TC,142098,142165,68,20,50,10
FRACTURE_BELT_TC,142180,142537,358,20,50,10
FRACTURE_BELT_TC,142594,142787,194,20,50,10
FRACTURE_BELT_TC,142798,143267,470,20,50,10
FRACTURE_BELT_TC,143298,143497,200,20,50,10
FRACTURE_BELT_TC,143538,144161,624,20,50,10
FRACTURE_BELT_TC,144178,144415,238,20,50,10
FRACTURE_BELT_TC,144454,144547,94,20,50,10
FRACTURE_BELT_TC,144552,144737,186,20,50,10
FRACTURE_BELT_TC,144762,145019,258,20,50,10
FRACTURE_BELT_TC,145032,145205,174,20,50,10
FRACTURE_BELT_TC,145224,145451,228,20,50,10
FRACTURE_BELT_TC,145480,145537,58,20,50,10
FRACTURE_BELT_TC,145542,145741,200,20,50,10
FRACTURE_BELT_TC,145762,145961,200,20,50,10
FRACTURE_BELT_TC,146070,146375,306,20,50,10
FRACTURE_BELT_TC,146382,146641,260,20,50,10
FRACTURE_BELT_TC,146674,146839,166,20,50,10
FRACTURE_BELT_TC,146854,147061,208,20,50,10
FRACTURE_BELT_TC,147094,147281,188,20,50,10
FRACTURE_BELT_TC,147310,147385,76,20,50,10
FRACTURE_BELT_TC,147394,147607,214,20,50,10
FRACTURE_BELT_TC,147642,147781,140,20,50,10
FRACTURE_BELT_TC,147792,148151,360,20,50,10
FRACTURE_BELT_TC,148210,148397,188,20,50,10
FRACTURE_BELT_TC,148404,148507,104,20,50,10
FRACTURE_BELT_TC,148518,148787,270,20,50,10
FRACTURE_BELT_TC,148798,148925,128,20,50,10
FRACTURE_BELT_TC,148954,149089,136,20,50,10
FRACTURE_BELT_TC,149244,149375,132,20,50,10
FRACTURE_BELT_TC,149404,149515,112,20,50,10
FRACTURE_BELT_TC,149550,149719,170,20,50,10
FRACTURE_BELT_TC,149752,149927,176,20,50,10
FRACTURE_BELT_TC,149938,150221,284,20,50,10
FRACTURE_BELT_TC,150228,150361,134,20,50,10
FRACTURE_BELT_TC,150414,150559,146,20,50,10
FRACTURE_BELT_TC,150624,150985,362,20,50,10
FRACTURE_BELT_TC,150994,151049,56,20,50,10
FRACTURE_BELT_TC,151054,151165,112,20,50,10
FRACTURE_BELT_TC,151174,151247,74,20,50,10
FRACTURE_BELT_TC,151264,151487,224,20,50,10
FRACTURE_BELT_TC,151614,151669,56,20,50,10
FRACTURE_BELT_TC,151692,151795,104,20,50,10
FRACTURE_BELT_TC,151842,152197,356,20,50,10
FRACTURE_BELT_TC,152212,152401,190,20,50,10
FRACTURE_BELT_TC,152442,152617,176,20,50,10
FRACTURE_BELT_TC,152640,152807,168,20,50,10
FRACTURE_BELT_TC,152820,152969,150,20,50,10
FRACTURE_BELT_TC,152982,153095,114,20,50,10
FRACTURE_BELT_TC,153114,153275,162,20,50,10
FRACTURE_BELT_TC,153292,153515,224,20,50,10
FRACTURE_BELT_TC,153532,153727,196,20,50,10
FRACTURE_BELT_TC,153732,154061,330,20,50,10
FRACTURE_BELT_TC,154080,154217,138,20,50,10
FRACTURE_BELT_TC,154282,154331,50,20,50,10
FRACTURE_BELT_TC,154342,154757,416,20,50,10
FRACTURE_BELT_TC,154764,154859,96,20,50,10
FRACTURE_BELT_TC,154900,155191,292,20,50,10
FRACTURE_BELT_TC,155230,155389,160,20,50,10
FRACTURE_BELT_TC,155398,155575,178,20,50,10
FRACTURE_BELT_TC,155602,155689,88,20,50,10
FRACTURE_BELT_TC,155742,155815,74,20,50,10
FRACTURE_BELT_TC,155878,156145,268,20,50,10
FRACTURE_BELT_TC,156148,156349,202,20,50,10
FRACTURE_BELT_TC,156358,156599,242,20,50,10
FRACTURE_BELT_TC,156612,156661,50,20,50,10
FRACTURE_BELT_TC,156694,156745,52,20,50,10
FRACTURE_BELT_TC,156760,157069,310,20,50,10
FRACTURE_BELT_TC,157074,157199,126,20,50,10
FRACTURE_BELT_TC,157294,157409,116,20,50,10
FRACTURE_BELT_TC,157414,157549,136,20,50,10
FRACTURE_BELT_TC,157560,157789,230,20,50,10
FRACTURE_BELT_TC,157842,158215,374,20,50,10
FRACTURE_BELT_TC,158232,158581,350,20,50,10
FRACTURE_BELT_TC,158622,158741,120,20,50,10
FRACTURE_BELT_TC,158764,159175,412,20,50,10
FRACTURE_BELT_TC,159204,159391,188,20,50,10
FRACTURE_BELT_TC,159402,159595,194,20,50,10
FRACTURE_BELT_TC,159702,159751,50,20,50,10
FRACTURE_BELT_TC,159780,159829,50,20,50,10
FRACTURE_BELT_TC,159844,160031,188,20,50,10
FRACTURE_BELT_TC,160050,160147,98,20,50,10
FRACTURE_BELT_TC,160170,160619,450,20,50,10
FRACTURE_BELT_TC,160654,161047,394,20,50,10
FRACTURE_BELT_TC,161058,161549,492,20,50,10
FRACTURE_BELT_TC,161572,161749,178,20,50,10
FRACTURE_BELT_TC,161760,161981,222,20,50,10
FRACTURE_BELT_TC,162000,162445,446,20,50,10
FRACTURE_BELT_TC,162462,162695,234,20,50,10
FRACTURE_BELT_TC,162714,162829,116,20,50,10
FRACTURE_BELT_TC,162882,163007,126,20,50,10
FRACTURE_BELT_TC,163020,163171,152,20,50,10
FRACTURE_BELT_TC,163228,163577,350,20,50,10
FRACTURE_BELT_TC,163662,163807,146,20,50,10
FRACTURE_BELT_TC,163872,163987,116,20,50,10
FRACTURE_BELT_TC,164020,164207,188,20,50,10
FRACTURE_BELT_TC,164238,164431,194,20,50,10
FRACTURE_BELT_TC,164442,165539,1098,20,50,10
FRACTURE_BELT_TC,165598,165695,98,20,50,10
FRACTURE_BELT_TC,165708,166015,308,20,50,10
FRACTURE_BELT_TC,166042,166391,350,20,50,10
FRACTURE_BELT_TC,166420,166601,182,20,50,10
FRACTURE_BELT_TC,166668,166769,102,20,50,10
FRACTURE_BELT_TC,166864,167011,148,20,50,10
FRACTURE_BELT_TC,167122,167417,296,20,50,10
FRACTURE_BELT_TC,167464,167599,136,20,50,10
FRACTURE_BELT_TC,167610,167879,270,20,50,10
FRACTURE_BELT_TC,167890,168479,590,20,50,10
FRACTURE_BELT_TC,168502,168719,218,20,50,10
FRACTURE_BELT_TC,168750,169075,326,20,50,10
FRACTURE_BELT_TC,169104,169627,524,20,50,10
FRACTURE_BELT_TC,169668,169787,120,20,50,10
FRACTURE_BELT_TC,169828,170191,364,20,50,10
FRACTURE_BELT_TC,170232,170357,126,20,50,10
FRACTURE_BELT_TC,170370,170635,266,20,50,10
FRACTURE_BELT_TC,170644,170791,148,20,50,10
FRACTURE_BELT_TC,170830,171041,212,20,50,10
FRACTURE_BELT_TC,171064,171157,94,20,50,10
FRACTURE_BELT_TC,171168,171547,380,20,50,10
FRACTURE_BELT_TC,171552,171649,98,20,50,10
FRACTURE_BELT_TC,171690,171797,108,20,50,10
FRACTURE_BELT_TC,171900,172279,380,20,50,10
FRACTURE_BELT_TC,172290,172349,60,20,50,10
FRACTURE_BELT_TC,172408,172559,152,20,50,10
FRACTURE_BELT_TC,172588,172679,92,20,50,10
FRACTURE_BELT_TC,172720,172991,272,20,50,10
FRACTURE_BELT_TC,173002,173059,58,20,50,10
FRACTURE_BELT_TC,173070,173525,456,20,50,10
FRACTURE_BELT_TC,173562,173671,110,20,50,10
FRACTURE_BELT_TC,173704,173779,76,20,50,10
FRACTURE_BELT_TC,173788,174049,262,20,50,10
FRACTURE_BELT_TC,174064,174155,92,20,50,10
FRACTURE_BELT_TC,174168,174419,252,20,50,10
FRACTURE_BELT_TC,174462,174637,176,20,50,10
FRACTURE_BELT_TC,174648,174745,98,20,50,10
FRACTURE_BELT_TC,174760,174919,160,20,50,10
FRACTURE_BELT_TC,174934,175651,718,20,50,10
FRACTURE_BELT_TC,175690,175871,182,20,50,10
FRACTURE_BELT_TC,175902,175975,74,20,50,10
FRACTURE_BELT_TC,175990,176047,58,20,50,10
FRACTURE_BELT_TC,176068,176179,112,20,50,10
FRACTURE_BELT_TC,176202,176317,116,20,50,10
FRACTURE_BELT_TC,176398,176489,92,20,50,10
FRACTURE_BELT_TC,176538,176737,200,20,50,10
FRACTURE_BELT_TC,176794,176915,122,20,50,10
FRACTURE_BELT_TC,176922,177881,960,20,50,10
FRACTURE_BELT_TC,177888,177985,98,20,50,10
FRACTURE_BELT_TC,177994,178195,202,20,50,10
FRACTURE_BELT_TC,178218,178385,168,20,50,10
FRACTURE_BELT_TC,178408,178505,98,20,50,10
FRACTURE_BELT_TC,178534,178601,68,20,50,10
FRACTURE_BELT_TC,178618,178789,172,20,50,10
FRACTURE_BELT_TC,178918,179011,94,20,50,10
FRACTURE_BELT_TC,179038,179219,182,20,50,10
FRACTURE_BELT_TC,179230,179387,158,20,50,10
FRACTURE_BELT_TC,179418,179657,240,20,50,10
FRACTURE_BELT_TC,179674,179809,136,20,50,10
FRACTURE_BELT_TC,179820,179911,92,20,50,10
FRACTURE_BELT_TC,180000,180247,248,20,50,10
FRACTURE_BELT_TC,180358,181277,920,20,50,10
FRACTURE_BELT_TC,181282,181711,430,20,50,10
FRACTURE_BELT_TC,181758,181969,212,20,50,10
FRACTURE_BELT_TC,181984,182117,134,20,50,10
FRACTURE_BELT_TC,182164,182599,436,20,50,10
FRACTURE_BELT_TC,182682,182807,126,20,50,10
FRACTURE_BELT_TC,182824,182927,104,20,50,10
FRACTURE_BELT_TC,182964,183281,318,20,50,10
FRACTURE_BELT_TC,183322,183475,154,20,50,10
FRACTURE_BELT_TC,183492,183587,96,20,50,10
FRACTURE_BELT_TC,183592,183961,370,20,50,10
FRACTURE_BELT_TC,184000,184241,242,20,50,10
FRACTURE_BELT_TC,184318,184475,158,20,50,10
FRACTURE_BELT_TC,184482,184627,146,20,50,10
FRACTURE_BELT_TC,184710,185011,302,20,50,10
FRACTURE_BELT_TC,185152,185537,386,20,50,10
FRACTURE_BELT_TC,185560,185677,118,20,50,10
FRACTURE_BELT_TC,185694,185819,126,20,50,10
FRACTURE_BELT_TC,185832,185927,96,20,50,10
FRACTURE_BELT_TC,186028,186131,104,20,50,10
FRACTURE_BELT_TC,186184,186251,68,20,50,10
FRACTURE_BELT_TC,186264,186655,392,20,50,10
FRACTURE_BELT_TC,186772,187055,284,20,50,10
FRACTURE_BELT_TC,187212,187355,144,20,50,10
FRACTURE_BELT_TC,187452,187861,410,20,50,10
FRACTURE_BELT_TC,187890,188165,276,20,50,10
FRACTURE_BELT_TC,188170,188675,506,20,50,10
FRACTURE_BELT_TC,188710,188855,146,20,50,10
FRACTURE_BELT_TC,188938,189011,74,20,50,10
FRACTURE_BELT_TC,189022,189227,206,20,50,10
FRACTURE_BELT_TC,189234,189407,174,20,50,10
FRACTURE_BELT_TC,189412,189491,80,20,50,10
FRACTURE_BELT_TC,189528,189695,168,20,50,10
FRACTURE_BELT_TC,189724,189931,208,20,50,10
FRACTURE_BELT_TC,189964,190327,364,20,50,10
FRACTURE_BELT_TC,190380,190541,162,20,50,10
FRACTURE_BELT_TC,190630,190781,152,20,50,10
FRACTURE_BELT_TC,190818,191047,230,20,50,10
FRACTURE_BELT_TC,191068,191117,50,20,50,10
FRACTURE_BELT_TC,191134,191251,118,20,50,10
